model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Salmonella_enterica_subsp_enterica_serovar_Kentucky_str_CVM29188.mat,2348,1255,785,286,96,174,7
Staphylococcus_aureus_M0173.mat,1407,731,348,279,49,84,6
Staphylococcus_epidermidis_NIHLM003.mat,1660,1049,619,304,65,119,7
Salmonella_enterica_subsp_enterica_serovar_Typhimurium_str_T000240.mat,2394,1265,776,300,104,182,7
Escherichia_coli_99_0678.mat,3576,1257,751,299,102,199,8
Mycoplasma_hominis_ATCC_23114.mat,517,314,121,169,6,19,5
Tropheryma_whipplei_str_Twist.mat,770,572,251,289,14,34,6
Enterococcus_faecalis_B2557.mat,1233,661,328,276,23,49,6
Enterobacter_nov_ERR2221350.mat,1840,876,528,260,69,64,7
Escherichia_coli_E2348_69.mat,3562,1218,720,291,95,193,8
Bacillus_wiedmannii_MM3.mat,2015,1250,758,321,83,169,8
Eggerthella_sp_1_3_56FAA.mat,1022,765,476,224,36,74,6
Enterococcus_faecium_504.mat,1370,852,553,219,30,82,7
Escherichia_coli_TW10509.mat,3194,880,431,284,79,135,7
Streptococcus_agalactiae_BSU260.mat,2201,846,474,288,45,99,7
Lactobacillus_curvatus_JCM_1096_DSM_20019.mat,834,534,285,226,18,14,5
Escherichia_coli_KTE86.mat,3576,1222,723,290,103,192,8
Escherichia_coli_5905.mat,3588,1249,752,299,104,188,8
Arcobacter_butzleri_7h1h.mat,1299,930,562,314,44,65,8
Clostridium_sphenoides_JCM_1415.mat,1187,686,376,270,36,40,6
Vibrio_parahaemolyticus_SNUVpS_1.mat,2153,1222,764,284,84,171,8
Rothia_mucilaginosa_DY_18.mat,998,594,325,222,35,44,7
Lachnospiraceae_nov_ERR1022429.mat,1110,680,406,224,31,45,5
Staphylococcus_aureus_M1083.mat,1392,730,348,278,49,84,6
Salmonella_enterica_subsp_enterica_serovar_Typhimurium_str_STm6.mat,2297,1226,759,299,95,155,7
Escherichia_coli_KTE211.mat,3576,1229,730,295,99,187,8
Paeniclostridium_sordellii_AF05_25.mat,1066,631,393,208,24,24,5
Veillonella_ratti_ACS_216_V_Col6b.mat,1296,709,363,272,31,73,7
Alcaligenes_faecalis_subsp_faecalis_NBRC_13111.mat,1620,914,499,329,105,76,8
Mobiluncus_mulieris_FB024_16.mat,839,589,263,283,31,33,5
Streptococcus_agalactiae_GB00018.mat,2210,846,473,290,47,99,8
Blautia_wexlerae_ERR1022425.mat,1081,677,381,247,27,50,5
Anaerobaculum_hydrogeniformans_OS1_ATCC_BAA_1850.mat,1142,672,429,162,31,83,5
Escherichia_coli_KTE184.mat,3623,1240,724,297,107,209,8
Lactobacillus_iners_DSM_13335.mat,824,500,250,236,7,12,7
Streptococcus_agalactiae_CCUG_44140.mat,2213,851,479,290,45,99,7
Fusobacterium_nucleatum_subsp_animalis_3_1_33.mat,1144,688,457,182,31,45,6
Escherichia_coli_DEC15B.mat,3606,1233,730,297,109,198,8
Anaerotruncus_colihominis_ERR1022453.mat,1075,629,395,195,29,35,5
Streptococcus_agalactiae_PR06.mat,2195,866,491,289,45,103,7
Escherichia_coli_KTE31.mat,3013,851,469,262,71,95,7
Providencia_stuartii_FDAARGOS_87.mat,1640,893,461,344,113,72,7
Escherichia_coli_O104_H4_str_11_4623.mat,3619,1265,737,297,113,221,8
Acinetobacter_baumannii_Naval_83.mat,1562,849,452,285,73,89,7
Lactobacillus_jensenii_SJ_7A_US.mat,1154,728,431,236,25,95,8
Enterococcus_faecalis_ERR1203921.mat,1178,634,337,253,24,37,6
Staphylococcus_aureus_M1142.mat,1393,730,348,278,49,84,6
Streptococcus_agalactiae_FSL_S3_105.mat,2206,846,475,286,45,97,8
Lactobacillus_saerimneri_30a.mat,820,539,296,219,20,21,5
Escherichia_coli_P0302293_8.mat,3201,892,437,305,77,120,7
Bifidobacterium_breve_MCC_0121.mat,1044,523,250,226,27,39,5
Klebsiella_pneumoniae_UHKPC01.mat,2613,1322,832,284,112,181,8
Mycobacterium_abscessus_4S_0726_RB.mat,1311,822,475,259,108,77,7
Streptococcus_thermophilus_JIM_8232.mat,1327,1161,465,652,24,85,7
Enterococcus_faecalis_T6.mat,1224,685,343,281,25,53,6
Enterococcus_faecalis_T4.mat,1233,659,315,279,25,57,6
Bacteroides_clarus_ERR2230074.mat,1239,698,406,241,29,41,6
Escherichia_coli_MS_182_1.mat,3628,1244,741,288,99,201,8
Helicobacter_pylori_HLJHP256.mat,1296,833,463,309,37,75,7
Escherichia_coli_P0305260_8.mat,3174,851,427,280,75,113,7
Acinetobacter_baumannii_OIFC180.mat,1564,873,468,295,70,88,7
Dorea_longicatena_ERR1022324.mat,1036,659,390,224,28,41,5
Helicobacter_pylori_B38.mat,1283,823,451,313,35,75,7
Lactobacillus_algidus_DSM_15638.mat,832,501,257,222,17,14,5
Klebsiella_pneumoniae_subsp_rhinoscleromatis_ATCC_13884.mat,2479,1254,808,281,99,138,8
Escherichia_coli_2854350.mat,3588,1234,727,306,99,190,8
Enterococcus_faecalis_TX0027.mat,1580,976,583,286,39,116,8
Enterococcus_durans_IPLA_655.mat,1402,918,590,239,44,99,8
Helicobacter_bilis_ATCC_43879.mat,1077,950,437,476,28,54,5
Streptococcus_pneumoniae_EU_NP05.mat,1082,570,244,268,17,56,5
Enterococcus_faecalis_TX1322.mat,1202,668,478,101,30,81,5
Streptococcus_agalactiae_CCUG_29376.mat,2178,851,489,288,35,89,7
Nosocomiicoccus_massiliensis_NP2.mat,863,601,348,231,23,25,6
Helicobacter_pylori_B128.mat,1052,600,244,300,18,65,5
Acinetobacter_baumannii_48055.mat,1556,864,459,295,70,88,7
Escherichia_coli_p0305293_5.mat,3204,879,447,280,75,122,7
Staphylococcus_aureus_subsp_aureus_JH1.mat,1408,732,348,278,49,86,6
Escherichia_coli_UMNK88.mat,3206,867,437,284,75,116,7
Streptococcus_pneumoniae_GA47388.mat,1118,593,270,265,17,56,5
Staphylococcus_aureus_M0340.mat,1411,734,348,282,51,84,6
Lactobacillus_casei_ERR2221303.mat,1126,614,325,249,35,32,5
Agrobacterium_tumefaciens_F2.mat,1781,918,487,286,80,119,8
Clostridium_sp_AT4.mat,869,762,362,368,28,54,5
Streptococcus_agalactiae_LMG_15081.mat,2187,850,484,288,39,93,7
Virgibacillus_massiliensis_Vm_5.mat,1374,806,451,288,47,55,7
Sphingobium_amiense_NBRC_102518.mat,1237,767,386,314,42,60,7
Streptococcus_mutans_1SM1.mat,1370,848,482,314,28,64,7
Clostridium_saccharolyticum_WM1.mat,1228,621,341,243,30,36,5
Kingella_oralis_ATCC_51147.mat,1165,718,395,281,33,39,8
Lactobacillus_crispatus_214_1.mat,864,513,266,222,21,22,5
Yersinia_enterocolitica_subsp_palearctica_YE_P1.mat,2153,1207,757,301,74,145,7
Streptococcus_pneumoniae_CDC3059_06.mat,1099,582,259,265,17,56,5
Acinetobacter_baumannii_IS_123.mat,1547,861,457,295,70,85,7
Enterococcus_faecium_Aus0004.mat,1426,880,558,232,36,90,7
Helicobacter_pylori_GAM201Ai.mat,1308,839,458,325,35,81,7
Rhodococcus_rhodochrous_ATCC_17895.mat,1370,787,432,278,51,65,7
Enterobacter_cloacae_ERR2221117.mat,1768,816,404,307,68,78,7
Enterococcus_faecium_E1604.mat,1071,593,321,213,23,50,6
Acinetobacter_pittii_WC_136.mat,1578,853,449,280,75,100,7
Enterococcus_faecium_UAA407.mat,1075,583,313,215,21,48,6
Acetanaerobacterium_elongatum_CGMCC_1_5012.mat,932,601,310,265,18,25,5
Campylobacter_jejuni_subsp_jejuni_110_21.mat,1380,924,487,352,55,88,7
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_77_0424.mat,1889,846,438,283,76,103,6
Gorillibacterium_timonense_CSUR_P2011.mat,1287,725,415,247,35,60,7
Capnocytophaga_ochracea_F0287.mat,1450,922,581,273,33,80,7
Blautia_nov_ERR1204049.mat,1072,701,398,260,27,43,5
Burkholderia_cenocepacia_HI2424.mat,2394,1432,960,298,108,170,8
Escherichia_coli_O104_H4_str_11_3677.mat,3625,1266,738,297,113,221,8
Streptococcus_agalactiae_GB00865.mat,2179,845,488,295,43,79,7
Pseudomonas_putida_NBRC_14164.mat,1715,925,497,318,81,75,7
Lactobacillus_ruminis_ATCC_27782.mat,1291,839,559,229,30,58,8
Streptococcus_agalactiae_STIR_CD_27.mat,2188,851,482,288,43,95,8
Escherichia_coli_KTE36.mat,3607,1243,734,292,93,206,8
Vibrio_parahaemolyticus_BB22OP.mat,2108,1189,723,291,86,173,8
Leuconostoc_citreum_LBAE_C11.mat,1003,563,331,203,75,24,5
Staphylococcus_aureus_M0347.mat,1405,728,346,278,47,84,6
Enterococcus_faecium_UAA945.mat,1080,595,324,215,20,50,6
Staphylococcus_aureus_subsp_aureus_RN4220.mat,1410,733,348,281,51,84,6
Lactobacillus_amylovorus_GRL_1112.mat,1083,611,276,290,26,43,7
Prevotella_amnii_DNF00307.mat,876,539,285,228,13,20,6
Bacillus_mycoides_BtB2_4.mat,1578,829,426,275,62,107,6
Lactobacillus_crispatus_ST1.mat,1121,699,436,217,30,53,8
Staphylococcus_aureus_M0529.mat,1409,732,348,278,51,84,6
Proteus_mirabilis_C05028.mat,1974,1131,716,272,81,140,7
Acinetobacter_baumannii_OIFC047.mat,1546,858,468,284,69,85,7
Salmonella_enterica_subsp_enterica_serovar_Agona_str_23_F_01.mat,2345,1237,765,288,94,172,7
Alistipes_timonensis_ERR2221390.mat,980,625,361,226,23,37,6
Enterococcus_raffinosus_NBRC_100492.mat,1165,682,373,263,35,42,6
Synergistes_jonesii_78_1.mat,1041,658,385,244,20,30,5
Bifidobacterium_dentium_JCM_1195_DSM_20436.mat,1000,549,252,252,25,35,5
Paeniclostridium_sordellii_R26833.mat,1072,636,395,209,24,26,5
Acinetobacter_haemolyticus_ATCC_19194.mat,1773,1112,719,258,75,137,8
Acinetobacter_lwoffii_ERR2221242.mat,1350,785,413,290,64,70,7
Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_21539.mat,2361,1241,765,298,96,166,7
Enterococcus_faecium_E0688.mat,1065,571,300,215,23,47,6
Staphylococcus_aureus_M0586.mat,1407,730,348,278,49,84,6
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_638970_15.mat,1881,845,438,283,76,102,6
Streptococcus_pneumoniae_2070109.mat,1083,586,249,279,17,56,5
Escherichia_coli_O157_H7_EDL933.mat,3605,1261,754,299,103,199,8
Fructobacillus_durionis_DSM_19113.mat,749,497,260,220,14,12,4
Streptococcus_agalactiae_BSU96.mat,2184,851,476,292,43,99,8
Clostridiaceae_nov_ERR2221146.mat,1239,683,446,195,32,35,5
Streptococcus_pneumoniae_2081074.mat,1104,581,252,267,17,60,5
Corynebacterium_accolens_ATCC_49725.mat,1016,614,295,269,37,38,6
Lactobacillus_plantarum_subsp_plantarum_ATCC_14917.mat,1209,687,480,134,34,69,7
Listeria_monocytogenes_08_5578.mat,1717,1063,641,305,112,123,8
Bacteroides_vulgatus_ERR2221267.mat,1331,690,343,288,32,55,5
Streptococcus_pneumoniae_GA44194.mat,1089,531,249,220,19,60,5
Streptococcus_mutans_11A1.mat,1381,837,475,298,30,76,7
Bacillus_cereus_F65185.mat,2033,1223,740,311,84,171,8
Escherichia_coli_TW09098.mat,3145,870,443,285,70,113,7
Megamonas_funiformis_YIT_11815.mat,1390,744,400,262,34,83,8
Escherichia_coli_O104_H4_str_2011C_3493.mat,3587,1217,692,290,111,223,8
Streptococcus_agalactiae_GB00084.mat,2210,850,478,290,45,99,7
Proteus_vulgaris_NCTC401.mat,1482,784,435,269,57,59,6
Lachnospiraceae_nov_ERR2230148.mat,1013,674,412,225,24,36,4
Bifidobacterium_thermophilum_RBL67.mat,1118,638,332,252,34,52,8
Staphylococcus_aureus_M1229.mat,1392,730,348,278,49,84,6
Capnocytophaga_leadbetteri_DSM_22902.mat,989,571,259,282,19,24,5
Sarcina_nov_ERR1022372.mat,1035,669,413,226,29,29,5
Escherichia_coli_KTE123.mat,3559,1222,726,290,100,192,8
Bacillus_subtilis_subsp_spizizenii_ATCC_6633.mat,1648,865,463,262,123,112,6
Lachnospiraceae_nov_ERR2221278.mat,1118,693,438,207,32,42,4
Bacillus_thuringiensis_serovar_konkukian_str_97_27.mat,1537,853,481,271,57,82,6
Streptococcus_mutans_NFSM1.mat,1385,840,489,297,30,65,8
Escherichia_coli_KTE224.mat,3581,1221,726,290,99,188,8
Lactobacillus_gasseri_ERR2221406.mat,964,517,214,274,23,56,5
Butyrivibrio_proteoclasticus_B316.mat,1036,586,296,244,25,46,6
Helicobacter_pylori_Hp_A_17.mat,1285,822,453,315,33,72,7
Streptococcus_mutans_TCI_400.mat,1388,856,494,300,30,73,8
Lactococcus_lactis_subsp_cremoris_UC509_9.mat,1189,627,296,281,24,44,5
Staphylococcus_aureus_subsp_aureus_21342.mat,1375,726,344,281,48,82,5
Streptococcus_sobrinus_TCI_53.mat,1005,575,312,241,18,27,6
Helicobacter_pylori_Hp_P_25.mat,1254,801,432,308,31,71,7
Escherichia_coli_KTE97.mat,3559,1222,723,295,101,187,8
Vallitalea_guaymasensis_L81.mat,1170,697,402,253,26,37,4
Bacteroides_thetaiotaomicron_ERR1022331.mat,1509,664,317,291,28,52,6
Staphylococcus_aureus_KT_Y21.mat,1407,726,362,258,51,84,6
Escherichia_coli_EC1863.mat,3586,1265,753,299,102,205,8
Enterococcus_faecium_VAN_335.mat,1087,590,312,215,23,56,6
Mycobacterium_abscessus_6G_0125_R.mat,1335,843,480,275,110,75,7
Staphylococcus_aureus_subsp_aureus_NN50.mat,1409,734,348,283,50,82,6
Escherichia_coli_PA33.mat,3144,864,443,285,70,106,7
Blautia_nov_ERR2230061.mat,1129,765,440,278,27,47,5
Helicobacter_pylori_HPAG1.mat,1233,811,459,306,31,63,7
Enterococcus_faecalis_F1.mat,1242,673,329,272,27,62,6
Campylobacter_gracilis_RM3268.mat,1035,694,364,258,29,69,7
Bacteroides_vulgatus_ERR2221273.mat,1385,662,313,286,34,57,5
Streptococcus_pneumoniae_GA13224.mat,1103,581,256,268,16,56,5
Staphylococcus_aureus_subsp_aureus_CIG1605.mat,1384,726,343,277,51,84,5
Streptococcus_gordonii_str_Challis_substr_CH1.mat,1240,661,328,265,21,75,6
Cutibacterium_acnes_HL096PA1.mat,2342,931,533,275,55,124,7
Sellimonas_intestinalis_BR72.mat,1044,659,366,260,24,34,4
Streptococcus_sp_I_P16.mat,994,557,225,313,17,17,6
Escherichia_coli_O104_H4_str_11_4632_C3.mat,3626,1267,739,297,113,221,8
Lactobacillus_iners_SPIN_2503V10_D.mat,946,609,378,200,13,33,8
Streptococcus_mutans_N66.mat,1359,835,475,296,30,76,7
Pseudomonas_fluorescens_LMG_5329.mat,1795,927,484,297,88,110,7
Eggerthella_lenta_16A.mat,1156,826,502,276,37,67,7
Paraclostridium_bifermentans_MGYG_HGUT_00024.mat,1120,639,417,188,30,26,5
Lachnobacterium_bovis_DSM_14045.mat,1021,691,397,254,23,41,5
Escherichia_coli_KTE124.mat,3564,1216,717,290,103,192,8
Lachnospira_nov_ERR1204071.mat,956,625,364,229,24,31,5
Lactobacillus_gastricus_PS3.mat,1139,741,460,238,28,45,7
Escherichia_coli_KTE227.mat,3554,1216,726,290,94,186,8
Helicobacter_pylori_Hp_H_24c.mat,1286,818,452,312,33,72,7
Escherichia_coli_KTE63.mat,3559,1224,720,295,99,193,8
Streptococcus_agalactiae_CCUG_91.mat,2169,851,489,288,35,89,7
Eggerthella_lenta_C592.mat,1147,808,492,268,37,67,7
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH4.mat,2607,1319,830,279,111,188,8
Bacillus_cereus_VD214.mat,2003,1230,740,312,80,169,8
Salmonella_enterica_subsp_enterica_serovar_Agona_str_38_O_03.mat,2340,1232,760,288,94,172,7
Actinomyces_viscosus_C505.mat,1199,687,380,218,29,86,8
Staphylococcus_aureus_subsp_aureus_21236.mat,1386,725,349,278,49,78,6
Streptococcus_agalactiae_str_Gottschalk_1002A.mat,2206,849,475,291,47,99,8
Escherichia_coli_MS_69_1.mat,3621,1251,745,296,105,197,8
Lachnospiraceae_nov_ERR1203967.mat,993,659,348,263,25,44,5
Escherichia_coli_FRIK920.mat,3584,1261,755,299,102,199,8
Porphyromonadaceae_nov_ERR2221201.mat,1038,673,359,277,19,33,6
Mycobacterium_abscessus_M94.mat,1322,811,469,256,108,75,7
Acinetobacter_baumannii_AC30.mat,1557,864,458,295,71,88,7
Lactobacillus_paracasei_UCD174.mat,1500,875,535,254,43,89,8
Streptococcus_agalactiae_str_Gottschalk_1003A.mat,2188,850,484,290,39,93,7
Staphylococcus_epidermidis_NIH08001.mat,1679,1051,625,300,65,119,7
Escherichia_coli_88_1042.mat,3582,1256,752,299,100,199,8
Staphylococcus_aureus_subsp_aureus_str_JKD6009.mat,1413,737,351,282,51,84,6
Enterococcus_gilvus_ATCC_BAA_350.mat,1167,685,362,275,35,44,6
Lachnospiraceae_nov_ERR1022342.mat,965,626,347,252,22,26,4
Prevotella_multiformis_DSM_16608.mat,967,570,312,224,21,26,6
Mobiluncus_curtisii_subsp_holmesii_ATCC_35242.mat,1178,774,480,200,52,112,7
Enterococcus_faecium_TX0082.mat,1408,879,557,232,36,90,7
Enterococcus_faecalis_RMC65.mat,1231,667,325,277,25,57,6
Bifidobacterium_breve_JCM_7017.mat,1046,526,253,226,27,39,5
Lachnospiraceae_nov_ERR2221148.mat,873,560,300,228,20,32,5
Helicobacter_pylori_Hp_H_3.mat,1291,834,464,310,35,75,7
Salmonella_enterica_subsp_enterica_serovar_Agona_str_08_A_05.mat,2351,1246,770,289,94,175,7
Bifidobacterium_breve_MCC_1605.mat,1039,520,249,226,25,39,5
Providencia_rettgeri_DSM_1131.mat,1806,922,569,227,64,115,7
Streptococcus_mutans_NLML1.mat,1364,859,495,309,32,66,8
Lachnospiraceae_nov_ERR1204046.mat,971,658,367,259,20,33,4
Streptococcus_mutans_GS_5.mat,1372,830,491,278,32,70,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_0899.mat,1882,845,437,283,76,103,6
Streptococcus_intermedius_JTH08.mat,1071,580,274,259,16,53,6
Alloprevotella_tannerae_ATCC_51259.mat,941,631,325,280,13,28,6
Bifidobacterium_asteroides_DSM_20089.mat,914,561,281,232,27,40,5
Fusobacterium_nucleatum_CTI_2.mat,1037,574,304,231,19,29,6
Lactobacillus_salivarius_NIAS840.mat,1241,750,452,222,31,84,8
Pantoea_agglomerans_299R.mat,1695,853,493,257,67,72,7
Streptococcus_pneumoniae_GA47562.mat,1106,579,249,274,19,56,5
Enterococcus_faecalis_1448E03.mat,1231,689,344,277,25,60,6
Enterococcus_faecalis_ERV31.mat,1564,953,564,287,41,111,8
Campylobacter_coli_YH501.mat,1057,670,306,319,33,32,5
Enterobacter_hormaechei_YT3.mat,2020,908,467,270,73,149,8
Prevotella_denticola_F0289.mat,1145,675,370,258,32,40,8
Lactobacillus_rhamnosus_ATCC_8530.mat,2318,914,582,239,43,95,8
Bifidobacterium_asteroides_Hma3.mat,919,583,291,243,27,41,5
Helicobacter_pylori_Hp_H_29.mat,1287,823,455,314,33,72,7
Escherichia_coli_EC4100B.mat,3607,1237,736,291,101,200,8
Megamonas_rupellensis_DSM_19944.mat,1218,664,326,280,31,49,5
Clostridium_symbiosum_ATCC_14940.mat,1276,756,450,243,41,59,7
Klebsiella_pneumoniae_subsp_pneumoniae_WGLW2.mat,2542,1288,828,285,103,161,8
Streptococcus_agalactiae_2603V_R.mat,2172,838,477,287,35,89,6
Helicobacter_pylori_Hp_P_4d.mat,1289,830,463,307,35,75,7
Coprococcus_eutactus_ERR1203946.mat,1029,649,350,262,22,30,5
Treponema_denticola_AL_2.mat,1099,627,306,282,27,40,5
Bacillus_pseudomycoides_Rock1_4.mat,1603,862,446,292,118,99,6
Escherichia_coli_3_2303.mat,3576,1234,739,289,94,189,8
Escherichia_coli_O55_H7_str_USDA_5905.mat,3149,862,448,285,72,97,7
Oscillibacter_nov_ERR1022355.mat,948,606,343,231,20,32,4
Streptococcus_cristatus_LRIIBV4.mat,936,516,275,214,17,23,5
Photobacterium_damselae_subsp_damselae_KC_Na_1.mat,1442,775,442,279,40,48,6
Pseudoxanthomonas_mexicana_CCH9_G4.mat,1144,763,421,276,39,60,6
Streptococcus_pneumoniae_PNI0006.mat,1103,588,254,272,17,60,5
Helicobacter_trogontum_50960_7.mat,956,626,295,298,24,31,5
Escherichia_coli_UM146.mat,3150,832,412,283,72,105,7
Acinetobacter_baumannii_Ab44444.mat,1542,852,459,286,68,85,7
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1444.mat,1881,844,437,283,75,101,6
Desulfitobacterium_hafniense_DP7.mat,1213,762,504,188,37,67,5
Listeria_monocytogenes_4b_F2365.mat,1349,731,322,340,89,66,7
Aeromonas_veronii_B565.mat,1718,832,443,259,66,101,8
Streptococcus_pneumoniae_GA60132.mat,1108,588,254,272,17,60,5
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1010.mat,1885,846,438,285,76,103,6
Bacillus_kwashiorkori_SIT6.mat,1007,609,388,183,85,33,6
Cutibacterium_acnes_HL072PA1.mat,2354,969,543,287,59,143,7
Dietzia_cinnamea_NBRC_102147.mat,1107,749,378,307,44,58,7
Shigella_flexneri_5a_str_M90T.mat,2994,857,444,282,70,110,7
Enterococcus_faecium_E1622.mat,1080,577,309,212,19,50,5
Bacillus_cereus_subsp_cytotoxis_NVH_391_98.mat,1967,1219,729,319,88,162,8
Bacteroides_ovatus_ERR2230063.mat,1563,640,307,276,33,56,5
Prevotella_maculosa_OT_289.mat,997,586,320,233,19,27,6
Clostridium_colicanis_209318.mat,1954,667,411,218,34,35,4
Staphylococcus_aureus_subsp_aureus_21178.mat,1409,730,350,282,51,78,6
Escherichia_coli_P0305260_15.mat,3181,871,423,304,77,113,7
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CHS44.mat,2336,1239,762,290,100,173,7
Geobacillus_stearothermophilus_ATCC_7953.mat,1383,837,470,279,103,76,7
Bifidobacterium_adolescentis_ERR2230053.mat,1117,575,272,256,25,37,5
Bacteroides_vulgatus_ERR2221254.mat,1317,678,329,290,30,55,6
Paeniclostridium_sordellii_E204.mat,1090,615,394,187,24,26,5
Anaerosalibacter_massiliensis_ND1.mat,1065,672,409,234,20,28,4
Pseudomonas_stutzeri_TS44.mat,1475,838,432,304,65,85,6
Staphylococcus_aureus_M0427.mat,1407,730,348,278,49,84,6
Clostridium_sp_DL_VIII.mat,1297,757,475,244,37,38,5
Sarcina_nov_ERR2230149.mat,1043,591,363,195,26,26,4
Proteus_vulgaris_08MAS1600.mat,1490,788,443,267,55,61,6
Lachnospira_multipara_MC2003.mat,953,630,360,240,16,27,4
Streptococcus_equinus_ATCC_9812.mat,968,622,355,203,21,64,5
Escherichia_coli_KTE192.mat,3573,1224,719,291,103,200,8
Eubacterium_yurii_subsp_margaretiae_ATCC_43715.mat,923,553,294,219,24,35,6
Enterococcus_faecalis_B1843.mat,1233,661,328,276,23,49,6
Salmonella_enterica_subsp_enterica_serovar_Agona_str_11_A_05.mat,2345,1245,771,290,94,172,7
Escherichia_coli_H299.mat,3606,1246,734,292,101,203,8
Lachnospiraceae_nov_ERR2230144.mat,991,646,405,209,20,29,4
Bacillus_cereus_B5_2.mat,2008,1204,731,317,82,153,7
Klebsiella_michiganensis_M1.mat,1853,868,522,258,69,64,7
Eggerthella_lenta_A2.mat,1143,807,485,274,37,67,7
Salmonella_enterica_subsp_enterica_serovar_Agona_str_21_H_10.mat,2356,1246,773,289,94,172,7
Streptococcus_agalactiae_CCUG_37737.mat,2188,850,484,290,39,93,7
Lachnoclostridium_nov_ERR171281.mat,1411,800,471,225,57,90,5
Acinetobacter_baumannii_NIPH_70.mat,1552,847,449,289,69,86,7
Borkfalkia_ceftriaxoniphila_HDS1380.mat,896,556,267,260,16,28,5
Salmonella_enterica_subsp_enterica_serovar_Agona_str_40_E_08.mat,2348,1247,767,296,94,172,7
Escherichia_coli_ATCC_8739.mat,3619,1241,728,311,101,189,8
Streptococcus_pneumoniae_EU_NP04.mat,1100,592,265,269,17,56,5
Bacillus_megaterium_DSM319.mat,1727,906,522,259,125,96,8
Klebsiella_pneumoniae_subsp_pneumoniae_12_3578.mat,2617,1334,825,284,108,199,8
Enterococcus_faecalis_WH257.mat,1248,679,339,276,25,56,6
Acinetobacter_baumannii_AB_TG27335.mat,1558,861,459,292,70,88,7
Escherichia_coli_E24377A.mat,3624,1238,724,294,107,214,8
Erysipelotrichaceae_bacterium_5_2_54FAA.mat,927,658,382,217,28,61,4
Butyricicoccus_pullicaecorum_1_2.mat,1160,782,433,266,23,87,7
Acinetobacter_baumannii_NIPH_67.mat,1579,880,467,295,72,96,7
Lactobacillus_dextrinicus_DSM_20335.mat,838,495,247,225,21,17,5
Lachnospiraceae_nov_ERR2221369.mat,976,640,354,251,30,33,5
Escherichia_coli_3_3884.mat,3615,1237,728,291,99,197,8
Bacteroides_uniformis_ERR1022271.mat,1354,686,387,253,27,37,6
Lachnospiraceae_nov_ERR1022353.mat,1146,699,402,251,38,49,5
Paeniclostridium_sordellii_CBA7122.mat,1076,627,389,206,24,26,5
Escherichia_coli_TA124.mat,3194,863,440,283,73,108,7
Bifidobacterium_longum_subsp_longum_2_2B.mat,1391,791,512,201,37,77,7
Eubacterium_eligens_ATCC_27750.mat,1904,775,440,279,38,57,8
Moraxella_catarrhalis_7169.mat,1426,1043,609,343,56,92,8
Roseomonas_mucosa_ATCC_BAA_692.mat,1672,963,621,264,110,73,8
Staphylococcus_aureus_M1224.mat,1405,729,346,279,47,84,6
Staphylococcus_epidermidis_NIHLM049.mat,1687,1061,625,306,69,121,7
Enterococcus_faecalis_ERR2221203.mat,1176,640,342,255,26,36,6
Yersinia_pseudotuberculosis_IP_31758.mat,2151,1173,724,291,82,144,8
Lactobacillus_paracasei_subsp_paracasei_Lpp225.mat,1453,868,532,238,46,97,7
Streptococcus_mutans_66_2A.mat,1345,817,471,294,30,61,7
Bacteroides_stercoris_ATCC_43183.mat,1286,737,455,216,34,64,6
Lachnospiraceae_nov_ERR171267.mat,1165,723,424,249,33,49,5
Lactobacillus_equicursoris_66c.mat,924,590,323,249,16,15,5
Sarcina_nov_ERR2221152.mat,1149,668,436,190,33,39,6
Acinetobacter_baumannii_WM99c.mat,1552,860,455,295,70,88,7
Intestinimonas_butyriciproducens_AF211.mat,1035,663,373,254,14,39,4
Paraprevotella_clara_YIT_11840.mat,2033,677,336,278,28,63,7
Campylobacter_jejuni_subsp_jejuni_1997_11.mat,1347,884,464,340,50,84,7
Streptococcus_pneumoniae_PNI0153.mat,1102,602,266,274,19,62,5
Parabacteroides_merdae_ERR2230111.mat,1244,709,364,298,31,46,6
Escherichia_coli_FDA506.mat,3571,1245,749,295,92,189,8
Cutibacterium_acnes_HL001PA1.mat,2351,964,559,276,52,138,7
Streptococcus_agalactiae_GB00640.mat,2222,867,488,292,47,103,8
Providencia_rustigianii_DSM_4541.mat,1619,908,505,305,63,98,7
Eubacterium_desmolans_ATCC_43058.mat,1042,762,475,235,26,50,7
Roseburia_intestinalis_ERR1022474.mat,1186,649,339,275,23,32,5
Staphylococcus_aureus_M0075.mat,1405,728,346,278,47,84,6
Prevotella_stercorea_DSM_18206.mat,999,596,263,282,17,47,7
Escherichia_coli_FRIK1999.mat,3585,1263,757,299,102,199,8
Bacillus_cereus_R309803.mat,2060,1254,767,317,90,165,8
Acinetobacter_baumannii_OIFC035.mat,1569,865,456,298,71,88,7
