reaction_id,reaction_equation,diphosphate_test,loop_test,dilution_test,dead_end_test,pathway,duplicate_test,kegg_group
EAR100y,H+ [c] + Nicotinamide adenine dinucleotide phosphate - reduced [c] + Trans-Dec-2-enoyl-[acyl-carrier protein] [c] --> Decanoyl-ACP (n-C10:0ACP) [c] + Nicotinamide adenine dinucleotide phosphate [c],ok,ok,bad,ok,2,bad,Secondary metabolites
3OAR141,3-oxo-cis-myristol-7-eoyl-[acyl-carrier protein] [c] + H+ [c] + Nicotinamide adenine dinucleotide phosphate - reduced [c] --> (R)-3-hydroxy-cis-myristol-7-eoyl-[acyl-carrier protein] [c] + Nicotinamide adenine dinucleotide phosphate [c],ok,ok,bad,ok,2,ok,Lipids
3OAR141,3-oxo-cis-myristol-7-eoyl-[acyl-carrier protein] [c] + H+ [c] + Nicotinamide adenine dinucleotide phosphate - reduced [c] --> (R)-3-hydroxy-cis-myristol-7-eoyl-[acyl-carrier protein] [c] + Nicotinamide adenine dinucleotide phosphate [c],ok,ok,bad,ok,2,ok,Cofactors
3OAR141,3-oxo-cis-myristol-7-eoyl-[acyl-carrier protein] [c] + H+ [c] + Nicotinamide adenine dinucleotide phosphate - reduced [c] --> (R)-3-hydroxy-cis-myristol-7-eoyl-[acyl-carrier protein] [c] + Nicotinamide adenine dinucleotide phosphate [c],ok,ok,bad,ok,2,ok,Secondary metabolites
3OAR161,3-oxo-cis-palm-9-eoyl-[acyl-carrier protein] [c] + H+ [c] + Nicotinamide adenine dinucleotide phosphate - reduced [c] --> (R)-3-hydroxy-cis-palm-9-eoyl-[acyl-carrier protein] [c] + Nicotinamide adenine dinucleotide phosphate [c],ok,ok,bad,ok,2,ok,Lipids
3OAR161,3-oxo-cis-palm-9-eoyl-[acyl-carrier protein] [c] + H+ [c] + Nicotinamide adenine dinucleotide phosphate - reduced [c] --> (R)-3-hydroxy-cis-palm-9-eoyl-[acyl-carrier protein] [c] + Nicotinamide adenine dinucleotide phosphate [c],ok,ok,bad,ok,2,ok,Cofactors
3OAR161,3-oxo-cis-palm-9-eoyl-[acyl-carrier protein] [c] + H+ [c] + Nicotinamide adenine dinucleotide phosphate - reduced [c] --> (R)-3-hydroxy-cis-palm-9-eoyl-[acyl-carrier protein] [c] + Nicotinamide adenine dinucleotide phosphate [c],ok,ok,bad,ok,2,ok,Secondary metabolites
3HAD141,(R)-3-hydroxy-cis-myristol-7-eoyl-[acyl-carrier protein] [c] --> H2O H2O [c] + Trans-3-cis-7-myristoleoyl-[acyl-carrier protein] [c],ok,ok,bad,ok,2,ok,Lipids
3HAD141,(R)-3-hydroxy-cis-myristol-7-eoyl-[acyl-carrier protein] [c] --> H2O H2O [c] + Trans-3-cis-7-myristoleoyl-[acyl-carrier protein] [c],ok,ok,bad,ok,2,ok,Cofactors
EAR121x,H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] + Trans-3-cis-5-dodecenoyl-[acyl-carrier protein] [c] --> Cis-dodec-5-enoyl-[acyl-carrier protein] (n-C12:1) [c] + Nicotinamide adenine dinucleotide [c],ok,ok,bad,ok,2,bad,Lipids
EAR121x,H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] + Trans-3-cis-5-dodecenoyl-[acyl-carrier protein] [c] --> Cis-dodec-5-enoyl-[acyl-carrier protein] (n-C12:1) [c] + Nicotinamide adenine dinucleotide [c],ok,ok,bad,ok,2,bad,Cofactors
EAR121x,H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] + Trans-3-cis-5-dodecenoyl-[acyl-carrier protein] [c] --> Cis-dodec-5-enoyl-[acyl-carrier protein] (n-C12:1) [c] + Nicotinamide adenine dinucleotide [c],ok,ok,bad,ok,2,bad,Secondary metabolites
PGPP180,"H2O H2O [c] + Phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0) [c] --> Phosphatidylglycerol (dioctadecanoyl, n-C18:0) [c] + Phosphate [c]",ok,ok,ok,ok,0,ok,Lipids
PGPP161,"H2O H2O [c] + Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1) [c] --> Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1) [c] + Phosphate [c]",ok,ok,ok,ok,0,ok,Lipids
PGPP181,"H2O H2O [c] + Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1) [c] --> Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1) [c] + Phosphate [c]",ok,ok,ok,ok,0,ok,Lipids
PSD140,"H+ [c] + Phosphatidylserine (ditetradecanoyl, n-C14:0) [c] --> CO2 CO2 [c] + Phosphatidylethanolamine (ditetradecanoyl, n-C14:0) [c]",ok,ok,ok,ok,0,ok,Lipids
MICITDr,Cis-2-Methylaconitate [c] + H2O H2O [c] <=> Methylisocitrate [c],ok,ok,ok,ok,0,ok,Carbohydrates
MICITDr,Cis-2-Methylaconitate [c] + H2O H2O [c] <=> Methylisocitrate [c],ok,ok,ok,ok,0,ok,Energy
CDAPPA180,"CDP-1,2-dioctadecanoylglycerol [c] + H2O H2O [c] --> CMP C9H12N3O8P [c] + 2.0 H+ [c] + 1,2-dioctadecanoyl-sn-glycerol 3-phosphate [c]",ok,ok,ok,ok,0,ok,Lipids
AGM4PH,"N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide [c] + H2O H2O [c] --> N-Acetyl-D-glucosamine [c] + 1,6-anhydrous-N-Acetylmuramyl-tetrapeptide [c]",ok,ok,ok,ok,0,ok,Carbohydrates
AGM4PH,"N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide [c] + H2O H2O [c] --> N-Acetyl-D-glucosamine [c] + 1,6-anhydrous-N-Acetylmuramyl-tetrapeptide [c]",ok,ok,ok,ok,0,ok,Glycans
NTP12,H2O H2O [c] + XTP [c] --> H+ [c] + Phosphate [c] + XDP [c],ok,ok,ok,bad,171,ok,Nucleotides
PE141abcpp,"ATP C10H12N5O13P3 [c] + H2O H2O [c] + Phosphatidylethanolamine (ditetradec-7-enoyl, n-C14:1) [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + Phosphatidylethanolamine (ditetradec-7-enoyl, n-C14:1) [p] + Phosphate [c]",ok,ok,ok,ok,0,ok,Not in KEGG
CDAPPA181,"CDP-1,2-dioctadec-11-enoylglycerol [c] + H2O H2O [c] --> CMP C9H12N3O8P [c] + 2.0 H+ [c] + 1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate [c]",ok,ok,ok,ok,0,ok,Lipids
PGSA140,"CDP-1,2-ditetradecanoylglycerol [c] + Glycerol 3-phosphate [c] --> CMP C9H12N3O8P [c] + H+ [c] + Phosphatidylglycerophosphate (ditetradecanoyl, n-C14:0) [c]",ok,ok,ok,ok,0,ok,Lipids
LPLIPAL1A141pp,1-tetradec-7-enoyl-sn-glycerol 3-phosphate [p] + H2O H2O [p] --> Glycerol 3-phosphate [p] + H+ [p] + Tetradecenoate (n-C14:1) [p],ok,ok,ok,ok,0,ok,Lipids
LPLIPAL1A180pp,1-octadecanoyl-sn-glycerol 3-phosphate [p] + H2O H2O [p] --> Glycerol 3-phosphate [p] + H+ [p] + Octadecanoate (n-C18:0) [p],ok,ok,ok,ok,0,ok,Lipids
LPLIPAL1E140pp,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0) [p] + H2O H2O [p] --> Sn-Glycero-3-phosphoethanolamine [p] + H+ [p] + Tetradecanoate (n-C14:0) [p],ok,ok,ok,ok,0,ok,Lipids
LPLIPAL1E161pp,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1) [p] + H2O H2O [p] --> Sn-Glycero-3-phosphoethanolamine [p] + H+ [p] + Hexadecenoate (n-C16:1) [p],ok,ok,ok,ok,0,ok,Lipids
LPLIPAL1G140pp,1-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0) [p] + H2O H2O [p] --> Glycerophosphoglycerol [p] + H+ [p] + Tetradecanoate (n-C14:0) [p],ok,ok,ok,ok,0,ok,Lipids
PE160abcpp,"ATP C10H12N5O13P3 [c] + H2O H2O [c] + Phosphatidylethanolamine (dihexadecanoyl, n-C16:0) [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + Phosphatidylethanolamine (dihexadecanoyl, n-C16:0) [p] + Phosphate [c]",ok,ok,ok,ok,0,ok,Not in KEGG
PE161abcpp,"ATP C10H12N5O13P3 [c] + H2O H2O [c] + Phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1) [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + Phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1) [p] + Phosphate [c]",ok,ok,ok,ok,0,ok,Not in KEGG
PSD141,"H+ [c] + Phosphatidylserine (ditetradec-7-enoyl, n-C14:1) [c] --> CO2 CO2 [c] + Phosphatidylethanolamine (ditetradec-7-enoyl, n-C14:1) [c]",ok,ok,ok,ok,0,ok,Lipids
PG140abcpp,"ATP C10H12N5O13P3 [c] + H2O H2O [c] + Phosphatidylglycerol (ditetradecanoyl, n-C14:0) [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + Phosphatidylglycerol (ditetradecanoyl, n-C14:0) [p] + Phosphate [c]",ok,ok,ok,ok,0,ok,Not in KEGG
PG141abcpp,"ATP C10H12N5O13P3 [c] + H2O H2O [c] + Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1) [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1) [p] + Phosphate [c]",ok,ok,ok,ok,0,ok,Not in KEGG
ACONTa,Citrate [c] <=> Cis-Aconitate [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Carbohydrates
ACONTa,Citrate [c] <=> Cis-Aconitate [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Energy
MLDCP2App,"H2O H2O [p] + Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain) [p] --> D-Alanyl-D-alanine [p] + Two linked disacharide pentapeptide and tripeptide murein units (uncrosslinked, middle of chain) [p]",ok,ok,ok,ok,0,ok,Not in KEGG
12DGR140tipp,"1,2-Diacyl-sn-glycerol (ditetradecanoyl, n-C14:0) [p] --> 1,2-Diacyl-sn-glycerol (ditetradecanoyl, n-C14:0) [c]",ok,ok,ok,ok,0,ok,Not in KEGG
PG180abcpp,"ATP C10H12N5O13P3 [c] + H2O H2O [c] + Phosphatidylglycerol (dioctadecanoyl, n-C18:0) [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + Phosphatidylglycerol (dioctadecanoyl, n-C18:0) [p] + Phosphate [c]",ok,ok,ok,ok,0,ok,Not in KEGG
12DGR160tipp,"1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0) [p] --> 1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0) [c]",ok,ok,ok,ok,0,ok,Not in KEGG
PG181abcpp,"ATP C10H12N5O13P3 [c] + H2O H2O [c] + Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1) [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1) [p] + Phosphate [c]",ok,ok,ok,ok,0,ok,Not in KEGG
AM4PA,"1,6-anhydrous-N-Acetylmuramyl-tetrapeptide [c] + H2O H2O [c] --> L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine [c] + 1,6-anhydrous-N-Acetylmuramate [c]",ok,ok,ok,ok,0,ok,Not in KEGG
PGP141abcpp,"ATP C10H12N5O13P3 [c] + H2O H2O [c] + Phosphatidylglycerophosphate (ditetradec-7-enoyl, n-C14:1) [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + Phosphatidylglycerophosphate (ditetradec-7-enoyl, n-C14:1) [p] + Phosphate [c]",ok,ok,ok,ok,0,ok,Not in KEGG
PGP160abcpp,"ATP C10H12N5O13P3 [c] + H2O H2O [c] + Phosphatidylglycerophosphate (dihexadecanoyl, n-C16:0) [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + Phosphatidylglycerophosphate (dihexadecanoyl, n-C16:0) [p] + Phosphate [c]",ok,ok,ok,ok,0,ok,Not in KEGG
12DGR180tipp,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0) [p] --> 1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0) [c]",ok,ok,ok,ok,0,ok,Not in KEGG
PGPP120pp,"H2O H2O [p] + Phosphatidylglycerophosphate (didodecanoyl, n-C12:0) [p] --> Phosphatidylglycerol (didodecanoyl, n-C12:0) [p] + Phosphate [p]",ok,ok,ok,ok,0,ok,Lipids
PGPP181pp,"H2O H2O [p] + Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1) [p] --> Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1) [p] + Phosphate [p]",ok,ok,ok,ok,0,ok,Lipids
CLPNH120pp,"Cardiolipin (tetradodecanoyl, n-C12:0) [p] + H2O H2O [p] --> H+ [p] + 1,2-didodecanoyl-sn-glycerol 3-phosphate [p] + Phosphatidylglycerol (didodecanoyl, n-C12:0) [p]",ok,ok,ok,ok,0,ok,Not in KEGG
PGP180abcpp,"ATP C10H12N5O13P3 [c] + H2O H2O [c] + Phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0) [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + Phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0) [p] + Phosphate [c]",ok,ok,ok,ok,0,ok,Not in KEGG
EX_dump_e,DUMP C9H11N2O8P [e] -->,ok,ok,ok,bad,96,ok,Not in KEGG
PAPA181pp,"H2O H2O [p] + 1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate [p] --> 1,2-Diacyl-sn-glycerol (dioctadec-11-enoyl, n-C18:1) [p] + Phosphate [p]",ok,ok,ok,ok,0,ok,Lipids
PA140abcpp,"ATP C10H12N5O13P3 [c] + H2O H2O [c] + 1,2-ditetradecanoyl-sn-glycerol 3-phosphate [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + 1,2-ditetradecanoyl-sn-glycerol 3-phosphate [p] + Phosphate [c]",ok,ok,ok,ok,0,ok,Not in KEGG
CLPNH140pp,"Cardiolipin (tetratetradecanoyl, n-C14:0) [p] + H2O H2O [p] --> H+ [p] + 1,2-ditetradecanoyl-sn-glycerol 3-phosphate [p] + Phosphatidylglycerol (ditetradecanoyl, n-C14:0) [p]",ok,ok,ok,ok,0,ok,Not in KEGG
EX_12ppd__R_e,"(R)-Propane-1,2-diol [e] -->",ok,ok,ok,ok,0,ok,Not in KEGG
PGSA181,"CDP-1,2-dioctadec-11-enoylglycerol [c] + Glycerol 3-phosphate [c] --> CMP C9H12N3O8P [c] + H+ [c] + Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1) [c]",ok,ok,ok,ok,0,ok,Lipids
PGPP140,"H2O H2O [c] + Phosphatidylglycerophosphate (ditetradecanoyl, n-C14:0) [c] --> Phosphatidylglycerol (ditetradecanoyl, n-C14:0) [c] + Phosphate [c]",ok,ok,ok,ok,0,ok,Lipids
PGPP141,"H2O H2O [c] + Phosphatidylglycerophosphate (ditetradec-7-enoyl, n-C14:1) [c] --> Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1) [c] + Phosphate [c]",ok,ok,ok,ok,0,ok,Lipids
MDDCP5pp,"H2O H2O [p] + Two linked disacharide pentapeptide and tripeptide murein units (uncrosslinked, middle of chain) [p] --> D-Alanine [p] + Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain) [p]",ok,ok,ok,ok,0,ok,Glycans
MLTGY3pp,"Two linked disacharide tripeptide murein units (uncrosslinked, middle of chain) [p] --> 2.0 N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide [p]",ok,ok,ok,ok,0,ok,Not in KEGG
12DGR120tipp,"1,2-Diacyl-sn-glycerol (didodecanoyl, n-C12:0) [p] --> 1,2-Diacyl-sn-glycerol (didodecanoyl, n-C12:0) [c]",ok,ok,ok,ok,0,ok,Not in KEGG
MDDCP4pp,"H2O H2O [p] + Two linked disacharide pentapeptide and tetrapeptide murein units (uncrosslinked, middle of chain) [p] --> D-Alanine [p] + Two linked disacharide tetrapeptide murein units (uncrosslinked, middle of chain) [p]",ok,ok,ok,ok,0,ok,Glycans
CLPNS140pp,"2.0 Phosphatidylglycerol (ditetradecanoyl, n-C14:0) [p] <=> Cardiolipin (tetratetradecanoyl, n-C14:0) [p] + Glycerol [p]",ok,ok,ok,ok,0,ok,Lipids
CLPNS141pp,"2.0 Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1) [p] <=> Cardiolipin (tetratetradec-7-enoyl, n-C14:1) [p] + Glycerol [p]",ok,ok,ok,ok,0,ok,Lipids
G3PAT180,Glycerol 3-phosphate [c] + Octadecanoyl-ACP (n-C18:0ACP) [c] --> 1-octadecanoyl-sn-glycerol 3-phosphate [c] + Acyl carrier protein [c],ok,ok,bad,ok,2,ok,Lipids
G3PAT180,Glycerol 3-phosphate [c] + Octadecanoyl-ACP (n-C18:0ACP) [c] --> 1-octadecanoyl-sn-glycerol 3-phosphate [c] + Acyl carrier protein [c],ok,ok,bad,ok,2,ok,Secondary metabolites
EX_o2s_e,Superoxide anion [e] -->,ok,ok,ok,bad,25,ok,Not in KEGG
PLIPA1G160pp,"H2O H2O [p] + Phosphatidylglycerol (dihexadecanoyl, n-C16:0) [p] --> 2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0) [p] + H+ [p] + Hexadecanoate (n-C16:0) [p]",ok,ok,ok,ok,0,ok,Lipids
PG120abcpp,"ATP C10H12N5O13P3 [c] + H2O H2O [c] + Phosphatidylglycerol (didodecanoyl, n-C12:0) [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + Phosphatidylglycerol (didodecanoyl, n-C12:0) [p] + Phosphate [c]",ok,ok,ok,ok,0,ok,Not in KEGG
EX_gal1p_e,Alpha-D-Galactose 1-phosphate [e] -->,ok,ok,ok,bad,2,ok,Not in KEGG
PE140abcpp,"ATP C10H12N5O13P3 [c] + H2O H2O [c] + Phosphatidylethanolamine (ditetradecanoyl, n-C14:0) [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + Phosphatidylethanolamine (ditetradecanoyl, n-C14:0) [p] + Phosphate [c]",ok,ok,ok,ok,0,ok,Not in KEGG
CFAS160E,"2.0 S-Adenosyl-L-methionine [c] + Phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1) [c] --> 2.0 S-Adenosyl-L-homocysteine [c] + Cyclopropane phosphatidylethanolamine (dihexadec-9,10-cyclo-anoyl, n-C16:0 cyclo) [c] + 2.0 H+ [c]",ok,ok,ok,bad,147,ok,Not in KEGG
PLIPA1G141pp,"H2O H2O [p] + Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1) [p] --> 2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1) [p] + H+ [p] + Tetradecenoate (n-C14:1) [p]",ok,ok,ok,ok,0,ok,Lipids
LPLIPAL2E160,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0) [c] + H2O H2O [c] --> Sn-Glycero-3-phosphoethanolamine [c] + H+ [c] + Hexadecanoate (n-C16:0) [c],ok,ok,ok,ok,0,ok,Lipids
LPLIPAL2G140,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0) [c] + H2O H2O [c] --> Glycerophosphoglycerol [c] + H+ [c] + Tetradecanoate (n-C14:0) [c],ok,ok,ok,ok,0,ok,Lipids
LPLIPAL2G160,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0) [c] + H2O H2O [c] --> Glycerophosphoglycerol [c] + H+ [c] + Hexadecanoate (n-C16:0) [c],ok,ok,ok,ok,0,ok,Lipids
CFAS180E,"2.0 S-Adenosyl-L-methionine [c] + Phosphatidylethanolamine (dioctadec-11-enoyl, n-C18:1) [c] --> 2.0 S-Adenosyl-L-homocysteine [c] + Cyclopropane phosphatidylethanolamine (dioctadec-11,12-cyclo-anoyl, n-C18:0 cyclo) [c] + 2.0 H+ [c]",ok,ok,ok,bad,184,ok,Not in KEGG
EX_dcmp_e,DCMP C9H12N3O7P [e] -->,ok,ok,ok,bad,116,ok,Not in KEGG
CFAS180G,"2.0 S-Adenosyl-L-methionine [c] + Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1) [c] --> 2.0 S-Adenosyl-L-homocysteine [c] + Cyclopropane phosphatidylglycerol (dioctadec-11,12-cyclo-anoyl, n-C18:0 cyclo) [c] + 2.0 H+ [c]",ok,ok,ok,bad,170,ok,Not in KEGG
PAPA160,"H2O H2O [c] + 1,2-dihexadecanoyl-sn-glycerol 3-phosphate [c] --> 1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0) [c] + Phosphate [c]",ok,ok,ok,ok,0,ok,Lipids
2AGPE140tipp,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0) [p] --> 2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0) [c],ok,ok,ok,ok,0,ok,Not in KEGG
2AGPE160tipp,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0) [p] --> 2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0) [c],ok,ok,ok,ok,0,ok,Not in KEGG
2AGPE180tipp,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0) [p] --> 2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0) [c],ok,ok,ok,ok,0,ok,Not in KEGG
PAPA180,"H2O H2O [c] + 1,2-dioctadecanoyl-sn-glycerol 3-phosphate [c] --> 1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0) [c] + Phosphate [c]",ok,ok,ok,ok,0,ok,Lipids
PAPA181,"H2O H2O [c] + 1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate [c] --> 1,2-Diacyl-sn-glycerol (dioctadec-11-enoyl, n-C18:1) [c] + Phosphate [c]",ok,ok,ok,ok,0,ok,Lipids
2AGPE141tipp,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1) [p] --> 2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1) [c],ok,ok,ok,ok,0,ok,Not in KEGG
2AGPE161tipp,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1) [p] --> 2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1) [c],ok,ok,ok,ok,0,ok,Not in KEGG
EX_23ccmp_e,"2',3'-Cyclic CMP [e] -->",ok,ok,ok,bad,93,ok,Not in KEGG
2AGPA161tipp,2-hexadec-9-enoyl-sn-glycerol 3-phosphate [p] --> 2-hexadec-9-enoyl-sn-glycerol 3-phosphate [c],ok,ok,ok,ok,0,ok,Not in KEGG
2AGPA181tipp,2-octadec-11-enoyl-sn-glycerol 3-phosphate [p] --> 2-octadec-11-enoyl-sn-glycerol 3-phosphate [c],ok,ok,ok,ok,0,ok,Not in KEGG
2AGPG120tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0) [p] --> 2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0) [c],ok,ok,ok,ok,0,ok,Not in KEGG
LPLIPAL2G120,2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0) [c] + H2O H2O [c] --> Dodecanoate (n-C12:0) [c] + Glycerophosphoglycerol [c] + H+ [c],ok,ok,ok,ok,0,ok,Lipids
PA141abcpp,"ATP C10H12N5O13P3 [c] + H2O H2O [c] + 1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + 1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate [p] + Phosphate [c]",ok,ok,ok,ok,0,ok,Not in KEGG
PETNT161pp,"KDO(2)-lipid (A) [p] + Phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1) [p] --> 1,2-Diacyl-sn-glycerol (dihexadec-9-enoyl, n-C16:1) [p] + Phosphoethanolamine KDO(2)-lipid (A) [p]",ok,ok,bad,ok,2,ok,Glycans
PSSA160,"CDP-1,2-dihexadecanoylglycerol [c] + L-Serine [c] --> CMP C9H12N3O8P [c] + H+ [c] + Phosphatidylserine (dihexadecanoyl, n-C16:0) [c]",ok,ok,ok,ok,0,ok,Lipids
PSSA160,"CDP-1,2-dihexadecanoylglycerol [c] + L-Serine [c] --> CMP C9H12N3O8P [c] + H+ [c] + Phosphatidylserine (dihexadecanoyl, n-C16:0) [c]",ok,ok,ok,ok,0,ok,Amino acids
PSSA181,"CDP-1,2-dioctadec-11-enoylglycerol [c] + L-Serine [c] --> CMP C9H12N3O8P [c] + H+ [c] + Phosphatidylserine (dioctadec-11-enoyl, n-C18:1) [c]",ok,ok,ok,ok,0,ok,Lipids
PSSA181,"CDP-1,2-dioctadec-11-enoylglycerol [c] + L-Serine [c] --> CMP C9H12N3O8P [c] + H+ [c] + Phosphatidylserine (dioctadec-11-enoyl, n-C18:1) [c]",ok,ok,ok,ok,0,ok,Amino acids
DAGK140,"1,2-Diacyl-sn-glycerol (ditetradecanoyl, n-C14:0) [c] + ATP C10H12N5O13P3 [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + 1,2-ditetradecanoyl-sn-glycerol 3-phosphate [c]",ok,ok,ok,ok,0,ok,Lipids
DAGK160,"1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0) [c] + ATP C10H12N5O13P3 [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + 1,2-dihexadecanoyl-sn-glycerol 3-phosphate [c]",ok,ok,ok,ok,0,ok,Lipids
DAGK141,"1,2-Diacyl-sn-glycerol (ditetradec-7-enoyl, n-C14:1) [c] + ATP C10H12N5O13P3 [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + 1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate [c]",ok,ok,ok,ok,0,ok,Lipids
DAGK161,"1,2-Diacyl-sn-glycerol (dihexadec-9-enoyl, n-C16:1) [c] + ATP C10H12N5O13P3 [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + 1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate [c]",ok,ok,ok,ok,0,ok,Lipids
AGPAT181,"1-octadec-11-enoyl-sn-glycerol 3-phosphate [c] + Cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1) [c] --> Acyl carrier protein [c] + 1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate [c]",ok,ok,bad,ok,2,ok,Lipids
PA161abcpp,"ATP C10H12N5O13P3 [c] + H2O H2O [c] + 1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + 1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate [p] + Phosphate [c]",ok,ok,ok,ok,0,ok,Not in KEGG
PA180abcpp,"ATP C10H12N5O13P3 [c] + H2O H2O [c] + 1,2-dioctadecanoyl-sn-glycerol 3-phosphate [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + 1,2-dioctadecanoyl-sn-glycerol 3-phosphate [p] + Phosphate [c]",ok,ok,ok,ok,0,ok,Not in KEGG
PGPP161pp,"H2O H2O [p] + Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1) [p] --> Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1) [p] + Phosphate [p]",ok,ok,ok,ok,0,ok,Lipids
PE120abcpp,"ATP C10H12N5O13P3 [c] + H2O H2O [c] + Phosphatidylethanolamine (didodecanoyl, n-C12:0) [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + Phosphatidylethanolamine (didodecanoyl, n-C12:0) [p] + Phosphate [c]",ok,ok,ok,ok,0,ok,Not in KEGG
