reaction_id,reaction_equation,loop_test,dilution_test,dead_end_test,pathway,duplicate_test,kegg_group
MAR10065,"0.0345 11-cis-retinol [c] + 0.0172 18-hydroxy-all-trans-retinoate [c] + 0.0172 18-hydroxy-all-trans-retinoate [r] + 0.0172 24-oxo-1alpha,23,25-trihydroxyvitamin D3 [c] + 0.0172 24-oxo-1alpha,23,25-trihydroxyvitamin D3 [m] + 0.0172 25-hydroxyvitamin D3-26,23-lactone [c] + 0.0172 25-hydroxyvitamin D3-26,23-lactone [m] + 0.0345 3-carboxy-alpha-chromanol [c] + 0.0172 4-hydroxyvitamin A1 [c] + 0.0172 4-hydroxyvitamin A1 [r] + 0.0172 4-OH-13-cis-retinal [c] + 0.0172 4-OH-13-cis-retinal [r] + 0.0172 4-OH-retinal [c] + 0.0172 4-OH-retinal [r] + 0.0345 4-oxo-13-cis-retinoate [r] + 0.0172 4-oxo-9-cis-retinal [c] + 0.0172 4-oxo-9-cis-retinal [r] + 0.0172 4-oxo-9-cis-retinoyl-beta-glucuronide [c] + 0.0172 4-oxo-9-cis-retinoyl-beta-glucuronide [r] + 0.0172 4-oxo-all-trans-retinoate [c] + 0.0172 4-oxo-all-trans-retinoate [r] + 0.0345 4-oxoretinol [c] + 0.0345 5,8-epoxy-13-cis-retinoate [c] + 0.0345 9-cis-retinol [c] + 0.0345 biotin [c] + 0.0345 cobamide-coenzyme [m] + 0.0345 FADH2 [c] + 0.0345 gamma-CEHC-glucuronide [c] + 0.0345 heme [m] + 0.0345 L-carnitine [c] + 0.0345 lipoic acid [c] + 0.0345 N-retinylidene-N-retinylethanolamine [c] + 0.0345 pyridoxal-phosphate [c] + 0.0345 riboflavin [c] + 0.0345 tetrahydrobiopterin [c] + 0.0345 THF [c] + 0.0345 thiamin-PP [c] + 0.0345 ubiquinol [m] --> cofactor_pool_biomass [c]",ok,bad,ok,3,ok,Not in KEGG
MAR13082,45.0 ATP [c] + 0.0267 DNA [n] + 45.0 H2O [c] + 0.1124 RNA [c] + 0.4062 glycogen [c] + 0.0012 cofactor_pool_biomass [c] + 5.3375 protein_pool_biomass [c] + 0.2212 lipid_pool_biomass [c] + 0.4835 metabolite_pool_biomass [c] --> 45.0 ADP [c] + 45.0 H+ [c] + 45.0 Pi [c] + biomass [c],ok,bad,ok,3,ok,Not in KEGG
MAR10066,20alpha-hydroxy-4-pregnen-3-one [c] + NAD+ [c] --> H+ [c] + NADH [c] + progesterone [c],bad,ok,ok,0,bad,Lipids
MAR10066,20alpha-hydroxy-4-pregnen-3-one [c] + NAD+ [c] --> H+ [c] + NADH [c] + progesterone [c],bad,ok,ok,0,bad,Xenobiotics
MAR10067,"1D-myo-inositol-1,3,4,5,6-pentakisphosphate [c] + H2O [c] --> 1D-myo-inositol-1,4,5,6-tetrakisphosphate [c] + Pi [c]",ok,ok,ok,0,ok,Carbohydrates
MAR10068,"1D-myo-inositol-1,4,5,6-tetrakisphosphate [c] + H2O [c] --> D-myo-inositol-1,4,5-trisphosphate [c] + Pi [c]",ok,ok,ok,0,ok,Not in KEGG
MAR10069,deoxycholoyl-CoA [c] + glycine [c] --> CoA [c] + glycodeoxycholate [c],ok,ok,ok,0,ok,Not in KEGG
MAR10070,"oxidized dithiothreitol [c] + 3-hydroxy-2-methyl-3-phytyl-2,3-dihydronaphthoquinone [c] --> dithiothreitol [c] + 2,3-epoxy-2,3-dihydro-2-methyl-3-phytyl-1,4-naphthoquinone [c]",ok,ok,bad,21,ok,Not in KEGG
MAR10071,"NADP+ [c] + 5alpha-Pregnan-20alpha-ol-3-one [c] --> 5alpha-pregnane-3,20-dione [c] + H+ [c] + NADPH [c]",ok,ok,bad,724,ok,Lipids
MAR10071,"NADP+ [c] + 5alpha-Pregnan-20alpha-ol-3-one [c] --> 5alpha-pregnane-3,20-dione [c] + H+ [c] + NADPH [c]",ok,ok,bad,724,ok,Cofactors
MAR10072,"NADP+ [c] + 17alpha,20alpha-Dihydroxypregn-4-en-3-one [c] --> 17alpha-hydroxyprogesterone [c] + H+ [c] + NADPH [c]",ok,ok,bad,645,ok,Lipids
MAR10072,"NADP+ [c] + 17alpha,20alpha-Dihydroxypregn-4-en-3-one [c] --> 17alpha-hydroxyprogesterone [c] + H+ [c] + NADPH [c]",ok,ok,bad,645,ok,Cofactors
MAR10073,ATP [c] + H2O [c] + alpha-muricholic acid [c] --> ADP [c] + H+ [c] + Pi [c] + alpha-muricholic acid [e],ok,ok,ok,0,ok,Not in KEGG
MAR10074,alpha-muricholic acid [e] <=>,ok,ok,ok,0,ok,Not in KEGG
MAR10075,ATP [c] + H2O [c] + beta-muricholic acid [c] --> ADP [c] + H+ [c] + Pi [c] + beta-muricholic acid [e],ok,ok,ok,0,ok,Not in KEGG
MAR10076,beta-muricholic acid [e] <=>,ok,ok,ok,0,ok,Not in KEGG
MAR10077,dehydrocholic acid [e] <=>,ok,ok,ok,0,ok,Not in KEGG
MAR10078,tauro-alpha-muricholic acid [e] <=>,ok,ok,ok,0,ok,Not in KEGG
MAR10079,ATP [c] + H2O [c] + tauro-alpha-muricholic acid [c] --> ADP [c] + H+ [c] + Pi [c] + tauro-alpha-muricholic acid [e],ok,ok,ok,0,ok,Not in KEGG
MAR10080,ATP [c] + CoA [c] + alpha-muricholic acid [c] --> AMP [c] + PPi [c] + alpha-muricholoyl-CoA [c],ok,bad,ok,587,ok,Not in KEGG
MAR10081,omega-muricholic acid [e] <=>,ok,ok,ok,0,ok,Not in KEGG
MAR10082,ATP [c] + H2O [c] + omega-muricholic acid [c] --> ADP [c] + H+ [c] + Pi [c] + omega-muricholic acid [e],ok,bad,ok,128,ok,Not in KEGG
MAR10083,taurohyocholic acid [e] <=>,ok,ok,ok,0,ok,Not in KEGG
MAR10084,glycohyocholic acid [e] <=>,ok,ok,ok,0,ok,Not in KEGG
MAR10085,glycohyodeoxycholic acid [e] <=>,ok,ok,ok,0,ok,Not in KEGG
MAR10086,glycodehydrocholic acid [e] <=>,ok,ok,ok,0,ok,Not in KEGG
MAR10087,hyocholic acid [e] <=>,ok,ok,ok,0,ok,Not in KEGG
MAR10088,tauro-omega-muricholic acid [e] <=>,ok,ok,ok,0,ok,Not in KEGG
MAR10089,tauro-beta-muricholic acid [e] <=>,ok,ok,ok,0,ok,Not in KEGG
MAR10090,murideoxycholic acid [e] <=>,ok,ok,bad,388,ok,Not in KEGG
MAR10091,taurodehydrocholic acid [e] <=>,ok,ok,ok,0,ok,Not in KEGG
MAR10092,H2O [c] + alpha-muricholoyl-CoA [c] --> CoA [c] + H+ [c] + alpha-muricholic acid [c],ok,bad,ok,587,ok,Not in KEGG
MAR10093,taurine [c] + alpha-muricholoyl-CoA [c] --> CoA [c] + H+ [c] + tauro-alpha-muricholic acid [c],ok,ok,ok,0,ok,Not in KEGG
MAR10094,ATP [c] + CoA [c] + beta-muricholic acid [c] --> AMP [c] + PPi [c] + beta-muricholoyl-CoA [c],ok,bad,ok,113,ok,Not in KEGG
MAR10095,H2O [c] + beta-muricholoyl-CoA [c] --> CoA [c] + H+ [c] + beta-muricholic acid [c],ok,bad,ok,113,ok,Not in KEGG
MAR10096,taurine [c] + beta-muricholoyl-CoA [c] --> CoA [c] + H+ [c] + tauro-beta-muricholic acid [c],ok,ok,ok,0,ok,Not in KEGG
MAR10097,ATP [c] + CoA [c] + omega-muricholic acid [c] --> AMP [c] + PPi [c] + omega-muricholoyl-CoA [c],ok,bad,ok,128,ok,Not in KEGG
MAR10098,H2O [c] + omega-muricholoyl-CoA [c] --> CoA [c] + H+ [c] + omega-muricholic acid [c],ok,bad,ok,128,ok,Not in KEGG
MAR10099,taurine [c] + omega-muricholoyl-CoA [c] --> CoA [c] + H+ [c] + tauro-omega-muricholic acid [c],ok,ok,ok,0,ok,Not in KEGG
MAR10100,ATP [c] + H2O [c] + taurodehydrocholic acid [c] --> ADP [c] + H+ [c] + Pi [c] + taurodehydrocholic acid [e],ok,ok,ok,0,ok,Not in KEGG
MAR10101,ATP [c] + H2O [c] + taurohyocholic acid [c] --> ADP [c] + H+ [c] + Pi [c] + taurohyocholic acid [e],ok,ok,ok,0,ok,Not in KEGG
MAR10102,ATP [c] + H2O [c] + glycohyocholic acid [c] --> ADP [c] + H+ [c] + Pi [c] + glycohyocholic acid [e],ok,ok,ok,0,ok,Not in KEGG
MAR10103,ATP [c] + H2O [c] + hyocholic acid [c] --> ADP [c] + H+ [c] + Pi [c] + hyocholic acid [e],ok,bad,ok,311,ok,Not in KEGG
MAR10104,ATP [c] + H2O [c] + murideoxycholic acid [c] --> ADP [c] + H+ [c] + Pi [c] + murideoxycholic acid [e],ok,ok,bad,388,ok,Not in KEGG
MAR10105,ATP [c] + CoA [c] + hyocholic acid [c] --> AMP [c] + PPi [c] + hyocholoyl-CoA [c],ok,bad,ok,311,ok,Not in KEGG
MAR10106,H2O [c] + hyocholoyl-CoA [c] --> CoA [c] + H+ [c] + hyocholic acid [c],ok,bad,ok,311,ok,Not in KEGG
MAR10107,taurine [c] + hyocholoyl-CoA [c] --> CoA [c] + H+ [c] + taurohyocholic acid [c],ok,ok,ok,0,ok,Not in KEGG
MAR10108,glycine [c] + hyocholoyl-CoA [c] --> CoA [c] + H+ [c] + glycohyocholic acid [c],ok,ok,ok,0,ok,Not in KEGG
MAR10109,ATP [c] + H2O [c] + glycodehydrocholic acid [c] --> ADP [c] + H+ [c] + Pi [c] + glycodehydrocholic acid [e],ok,ok,ok,0,ok,Not in KEGG
MAR10110,ATP [c] + H2O [c] + dehydrocholic acid [c] --> ADP [c] + H+ [c] + Pi [c] + dehydrocholic acid [e],ok,bad,ok,26,ok,Not in KEGG
MAR10111,ATP [c] + CoA [c] + dehydrocholic acid [c] --> AMP [c] + PPi [c] + dehydrocholoyl-CoA [c],ok,bad,ok,26,ok,Not in KEGG
MAR10112,H2O [c] + dehydrocholoyl-CoA [c] --> CoA [c] + H+ [c] + dehydrocholic acid [c],ok,bad,ok,26,ok,Not in KEGG
MAR10113,taurine [c] + dehydrocholoyl-CoA [c] --> CoA [c] + H+ [c] + taurodehydrocholic acid [c],ok,ok,ok,0,ok,Not in KEGG
MAR10114,glycine [c] + dehydrocholoyl-CoA [c] --> CoA [c] + H+ [c] + glycodehydrocholic acid [c],ok,ok,ok,0,ok,Not in KEGG
MAR10115,ATP [c] + H2O [c] + tauro-beta-muricholic acid [c] --> ADP [c] + H+ [c] + Pi [c] + tauro-beta-muricholic acid [e],ok,ok,ok,0,ok,Not in KEGG
MAR10116,"H+ [c] + 5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate [c] --> allantoin [c] + CO2 [c]",ok,ok,bad,64,ok,Nucleotides
MAR10117,ATP [c] + H2O [c] + tauro-omega-muricholic acid [c] --> ADP [c] + H+ [c] + Pi [c] + tauro-omega-muricholic acid [e],ok,ok,ok,0,ok,Not in KEGG
MAR10118,2.0 Na+ [e] + omega-muricholic acid [e] --> 2.0 Na+ [c] + omega-muricholic acid [c],ok,bad,ok,128,ok,Not in KEGG
MAR10119,2.0 Na+ [e] + hyocholic acid [e] --> 2.0 Na+ [c] + hyocholic acid [c],ok,bad,ok,311,ok,Not in KEGG
MAR10120,2.0 Na+ [e] + dehydrocholic acid [e] --> 2.0 Na+ [c] + dehydrocholic acid [c],ok,bad,ok,26,ok,Not in KEGG
MAR10121,ATP [c] + CoA [c] + hyodeoxycholate [c] --> AMP [c] + H+ [c] + PPi [c] + hyodeoxycholoyl-CoA [c],ok,bad,ok,91,ok,Not in KEGG
MAR10122,H2O [c] + hyodeoxycholoyl-CoA [c] --> CoA [c] + hyodeoxycholate [c],ok,bad,ok,91,ok,Not in KEGG
MAR10123,taurine [c] + hyodeoxycholoyl-CoA [c] --> CoA [c] + H+ [c] + tauro-hyodeoxycholic acid [c],ok,ok,ok,0,ok,Not in KEGG
MAR10124,glycine [c] + hyodeoxycholoyl-CoA [c] --> CoA [c] + H+ [c] + glycohyodeoxycholic acid [c],ok,ok,ok,0,ok,Not in KEGG
MAR10125,ATP [c] + H2O [c] + tauro-hyodeoxycholic acid [c] --> ADP [c] + H+ [c] + Pi [c] + tauro-hyodeoxycholic acid [e],ok,bad,ok,327,ok,Not in KEGG
MAR10126,ATP [c] + H2O [c] + glycohyodeoxycholic acid [c] --> ADP [c] + H+ [c] + Pi [c] + glycohyodeoxycholic acid [e],ok,ok,ok,0,ok,Not in KEGG
MAR10127,2.0 Na+ [e] + tauro-hyodeoxycholic acid [e] --> 2.0 Na+ [c] + tauro-hyodeoxycholic acid [c],ok,bad,ok,327,ok,Not in KEGG
MAR10128,ATP [c] + CoA [c] + ursodeoxycholate [c] --> AMP [c] + PPi [c] + ursodeoxycholoyl-CoA [c],ok,bad,ok,5,ok,Not in KEGG
MAR10129,H2O [c] + ursodeoxycholoyl-CoA [c] --> CoA [c] + H+ [c] + ursodeoxycholate [c],ok,bad,ok,5,ok,Not in KEGG
MAR10130,taurine [c] + ursodeoxycholoyl-CoA [c] --> CoA [c] + tauroursodeoxycholate [c],ok,ok,ok,0,ok,Not in KEGG
MAR10131,glycine [c] + ursodeoxycholoyl-CoA [c] --> CoA [c] + glycoursodeoxycholate [c],ok,ok,ok,0,ok,Not in KEGG
MAR10132,tauro-hyodeoxycholic acid [e] <=>,ok,ok,ok,0,ok,Not in KEGG
MAR13083,H+ [c] + hypotaurine [c] + NADH [c] + O2 [c] --> H2O [c] + NAD+ [c] + taurine [c],ok,ok,ok,0,bad,Other amino acids
MAR13083,H+ [c] + hypotaurine [c] + NADH [c] + O2 [c] --> H2O [c] + NAD+ [c] + taurine [c],ok,ok,ok,0,bad,Xenobiotics
MAR13084,dAMP [c] <=> dAMP [n],ok,ok,ok,0,ok,Not in KEGG
MAR13085,dGMP [c] <=> dGMP [n],ok,ok,ok,0,ok,Not in KEGG
MAR13086,RNA [n] --> RNA [c],ok,ok,ok,0,ok,Not in KEGG
MAR13087,cis-aconitate [m] + H+ [m] --> CO2 [m] + itaconate [m],ok,ok,ok,0,ok,Carbohydrates
MAR20001,"NAD+ [n] + retinol [n] --> H+ [n] + NADH [n] + retinal [n]",ok,ok,bad,37,ok,Carbohydrates
MAR20001,"NAD+ [n] + retinol [n] --> H+ [n] + NADH [n] + retinal [n]",ok,ok,bad,37,ok,Lipids
MAR20001,"NAD+ [n] + retinol [n] --> H+ [n] + NADH [n] + retinal [n]",ok,ok,bad,37,ok,Amino acids
MAR20001,"NAD+ [n] + retinol [n] --> H+ [n] + NADH [n] + retinal [n]",ok,ok,bad,37,ok,Cofactors
MAR20001,"NAD+ [n] + retinol [n] --> H+ [n] + NADH [n] + retinal [n]",ok,ok,bad,37,ok,Xenobiotics
MAR20002,"NAD+ [c] + retinol [c] --> H+ [c] + NADH [c] + retinal [c]",bad,ok,ok,0,bad,Carbohydrates
MAR20002,"NAD+ [c] + retinol [c] --> H+ [c] + NADH [c] + retinal [c]",bad,ok,ok,0,bad,Lipids
MAR20002,"NAD+ [c] + retinol [c] --> H+ [c] + NADH [c] + retinal [c]",bad,ok,ok,0,bad,Amino acids
MAR20002,"NAD+ [c] + retinol [c] --> H+ [c] + NADH [c] + retinal [c]",bad,ok,ok,0,bad,Cofactors
MAR20002,"NAD+ [c] + retinol [c] --> H+ [c] + NADH [c] + retinal [c]",bad,ok,ok,0,bad,Xenobiotics
MAR20003,9-cis-retinol [n] + NAD+ [n] --> 9-cis-retinal [n] + H+ [n] + NADH [n],ok,ok,bad,37,ok,Carbohydrates
MAR20003,9-cis-retinol [n] + NAD+ [n] --> 9-cis-retinal [n] + H+ [n] + NADH [n],ok,ok,bad,37,ok,Lipids
MAR20003,9-cis-retinol [n] + NAD+ [n] --> 9-cis-retinal [n] + H+ [n] + NADH [n],ok,ok,bad,37,ok,Amino acids
MAR20003,9-cis-retinol [n] + NAD+ [n] --> 9-cis-retinal [n] + H+ [n] + NADH [n],ok,ok,bad,37,ok,Cofactors
MAR20003,9-cis-retinol [n] + NAD+ [n] --> 9-cis-retinal [n] + H+ [n] + NADH [n],ok,ok,bad,37,ok,Xenobiotics
MAR20004,9-cis-retinol [c] + NAD+ [c] --> 9-cis-retinal [c] + H+ [c] + NADH [c],bad,ok,ok,0,bad,Carbohydrates
MAR20004,9-cis-retinol [c] + NAD+ [c] --> 9-cis-retinal [c] + H+ [c] + NADH [c],bad,ok,ok,0,bad,Lipids
MAR20004,9-cis-retinol [c] + NAD+ [c] --> 9-cis-retinal [c] + H+ [c] + NADH [c],bad,ok,ok,0,bad,Amino acids
MAR20004,9-cis-retinol [c] + NAD+ [c] --> 9-cis-retinal [c] + H+ [c] + NADH [c],bad,ok,ok,0,bad,Cofactors
MAR20004,9-cis-retinol [c] + NAD+ [c] --> 9-cis-retinal [c] + H+ [c] + NADH [c],bad,ok,ok,0,bad,Xenobiotics
MAR20005,"H2O [n] + NAD+ [n] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [n] --> 2.0 H+ [n] + NADH [n] + (5Z,8Z,11Z,14Z)-eicosatetraenedioate [n]",ok,ok,bad,37,ok,Carbohydrates
MAR20005,"H2O [n] + NAD+ [n] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [n] --> 2.0 H+ [n] + NADH [n] + (5Z,8Z,11Z,14Z)-eicosatetraenedioate [n]",ok,ok,bad,37,ok,Lipids
MAR20005,"H2O [n] + NAD+ [n] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [n] --> 2.0 H+ [n] + NADH [n] + (5Z,8Z,11Z,14Z)-eicosatetraenedioate [n]",ok,ok,bad,37,ok,Amino acids
MAR20005,"H2O [n] + NAD+ [n] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [n] --> 2.0 H+ [n] + NADH [n] + (5Z,8Z,11Z,14Z)-eicosatetraenedioate [n]",ok,ok,bad,37,ok,Cofactors
MAR20005,"H2O [n] + NAD+ [n] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [n] --> 2.0 H+ [n] + NADH [n] + (5Z,8Z,11Z,14Z)-eicosatetraenedioate [n]",ok,ok,bad,37,ok,Xenobiotics
MAR20006,"H2O [c] + NAD+ [c] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [c] --> 2.0 H+ [c] + NADH [c] + (5Z,8Z,11Z,14Z)-eicosatetraenedioate [c]",ok,ok,bad,95,ok,Carbohydrates
MAR20006,"H2O [c] + NAD+ [c] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [c] --> 2.0 H+ [c] + NADH [c] + (5Z,8Z,11Z,14Z)-eicosatetraenedioate [c]",ok,ok,bad,95,ok,Energy
MAR20006,"H2O [c] + NAD+ [c] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [c] --> 2.0 H+ [c] + NADH [c] + (5Z,8Z,11Z,14Z)-eicosatetraenedioate [c]",ok,ok,bad,95,ok,Lipids
MAR20006,"H2O [c] + NAD+ [c] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [c] --> 2.0 H+ [c] + NADH [c] + (5Z,8Z,11Z,14Z)-eicosatetraenedioate [c]",ok,ok,bad,95,ok,Amino acids
MAR20006,"H2O [c] + NAD+ [c] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [c] --> 2.0 H+ [c] + NADH [c] + (5Z,8Z,11Z,14Z)-eicosatetraenedioate [c]",ok,ok,bad,95,ok,Cofactors
MAR20006,"H2O [c] + NAD+ [c] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [c] --> 2.0 H+ [c] + NADH [c] + (5Z,8Z,11Z,14Z)-eicosatetraenedioate [c]",ok,ok,bad,95,ok,Xenobiotics
MAR20007,"10-HETE [n] + NAD+ [n] --> H+ [n] + NADH [n] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [n]",ok,ok,bad,37,ok,Carbohydrates
MAR20007,"10-HETE [n] + NAD+ [n] --> H+ [n] + NADH [n] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [n]",ok,ok,bad,37,ok,Lipids
MAR20007,"10-HETE [n] + NAD+ [n] --> H+ [n] + NADH [n] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [n]",ok,ok,bad,37,ok,Amino acids
MAR20007,"10-HETE [n] + NAD+ [n] --> H+ [n] + NADH [n] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [n]",ok,ok,bad,37,ok,Cofactors
MAR20007,"10-HETE [n] + NAD+ [n] --> H+ [n] + NADH [n] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [n]",ok,ok,bad,37,ok,Xenobiotics
MAR20008,"10-HETE [c] + NAD+ [c] --> H+ [c] + NADH [c] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [c]",ok,ok,bad,95,ok,Carbohydrates
MAR20008,"10-HETE [c] + NAD+ [c] --> H+ [c] + NADH [c] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [c]",ok,ok,bad,95,ok,Energy
MAR20008,"10-HETE [c] + NAD+ [c] --> H+ [c] + NADH [c] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [c]",ok,ok,bad,95,ok,Lipids
MAR20008,"10-HETE [c] + NAD+ [c] --> H+ [c] + NADH [c] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [c]",ok,ok,bad,95,ok,Amino acids
MAR20008,"10-HETE [c] + NAD+ [c] --> H+ [c] + NADH [c] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [c]",ok,ok,bad,95,ok,Cofactors
MAR20008,"10-HETE [c] + NAD+ [c] --> H+ [c] + NADH [c] + 20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate [c]",ok,ok,bad,95,ok,Xenobiotics
MAR20009,"H+ [n] + NADH [n] + 1,4-benzoquinone [n] --> NAD+ [n] + hydroquinone [n]",ok,ok,bad,37,ok,Carbohydrates
MAR20009,"H+ [n] + NADH [n] + 1,4-benzoquinone [n] --> NAD+ [n] + hydroquinone [n]",ok,ok,bad,37,ok,Lipids
MAR20009,"H+ [n] + NADH [n] + 1,4-benzoquinone [n] --> NAD+ [n] + hydroquinone [n]",ok,ok,bad,37,ok,Amino acids
MAR20009,"H+ [n] + NADH [n] + 1,4-benzoquinone [n] --> NAD+ [n] + hydroquinone [n]",ok,ok,bad,37,ok,Cofactors
MAR20009,"H+ [n] + NADH [n] + 1,4-benzoquinone [n] --> NAD+ [n] + hydroquinone [n]",ok,ok,bad,37,ok,Xenobiotics
MAR20010,"H+ [c] + NADH [c] + 1,4-benzoquinone [c] --> NAD+ [c] + hydroquinone [c]",ok,ok,bad,577,ok,Carbohydrates
MAR20010,"H+ [c] + NADH [c] + 1,4-benzoquinone [c] --> NAD+ [c] + hydroquinone [c]",ok,ok,bad,577,ok,Lipids
MAR20010,"H+ [c] + NADH [c] + 1,4-benzoquinone [c] --> NAD+ [c] + hydroquinone [c]",ok,ok,bad,577,ok,Amino acids
MAR20010,"H+ [c] + NADH [c] + 1,4-benzoquinone [c] --> NAD+ [c] + hydroquinone [c]",ok,ok,bad,577,ok,Cofactors
MAR20010,"H+ [c] + NADH [c] + 1,4-benzoquinone [c] --> NAD+ [c] + hydroquinone [c]",ok,ok,bad,577,ok,Xenobiotics
MAR20011,H2O [n] + NAD+ [n] + retinal [n] --> 2.0 H+ [n] + NADH [n] + retinoate [n],ok,ok,bad,37,ok,Cofactors
MAR20012,H2O [c] + NAD+ [c] + retinal [c] --> 2.0 H+ [c] + NADH [c] + retinoate [c],bad,ok,ok,0,bad,Cofactors
MAR20013,AKG [m] + (S)-3-hydroxybutanoate [m] --> acetoacetate [m] + (R)-2-hydroxyglutarate [m],ok,ok,bad,601,ok,Not in KEGG
MAR20014,4-trimethylammoniobutanal [c] + H2O [c] + NAD+ [c] --> gamma-butyrobetaine [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,bad,Carbohydrates
MAR20014,4-trimethylammoniobutanal [c] + H2O [c] + NAD+ [c] --> gamma-butyrobetaine [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,bad,Lipids
MAR20014,4-trimethylammoniobutanal [c] + H2O [c] + NAD+ [c] --> gamma-butyrobetaine [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,bad,Amino acids
MAR20014,4-trimethylammoniobutanal [c] + H2O [c] + NAD+ [c] --> gamma-butyrobetaine [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,bad,Other amino acids
MAR20015,4-aminobutanal [c] + H2O [c] + NAD+ [c] --> 4-aminobutyrate [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,bad,Carbohydrates
MAR20015,4-aminobutanal [c] + H2O [c] + NAD+ [c] --> 4-aminobutyrate [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,bad,Lipids
MAR20015,4-aminobutanal [c] + H2O [c] + NAD+ [c] --> 4-aminobutyrate [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,bad,Amino acids
MAR20015,4-aminobutanal [c] + H2O [c] + NAD+ [c] --> 4-aminobutyrate [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,bad,Other amino acids
MAR20016,2.0 H+ [c] + NADH [c] + palmitate [c] --> H2O [c] + hexadecanal [c] + NAD+ [c],ok,ok,ok,0,ok,Carbohydrates
MAR20016,2.0 H+ [c] + NADH [c] + palmitate [c] --> H2O [c] + hexadecanal [c] + NAD+ [c],ok,ok,ok,0,ok,Lipids
MAR20016,2.0 H+ [c] + NADH [c] + palmitate [c] --> H2O [c] + hexadecanal [c] + NAD+ [c],ok,ok,ok,0,ok,Amino acids
MAR20016,2.0 H+ [c] + NADH [c] + palmitate [c] --> H2O [c] + hexadecanal [c] + NAD+ [c],ok,ok,ok,0,ok,Other amino acids
MAR20016,2.0 H+ [c] + NADH [c] + palmitate [c] --> H2O [c] + hexadecanal [c] + NAD+ [c],ok,ok,ok,0,ok,Cofactors
MAR20016,2.0 H+ [c] + NADH [c] + palmitate [c] --> H2O [c] + hexadecanal [c] + NAD+ [c],ok,ok,ok,0,ok,Terpenoids
MAR20016,2.0 H+ [c] + NADH [c] + palmitate [c] --> H2O [c] + hexadecanal [c] + NAD+ [c],ok,ok,ok,0,ok,Xenobiotics
MAR20017,H2O [c] + NAD+ [c] + octanal [c] --> 2.0 H+ [c] + NADH [c] + octanoic acid [c],ok,ok,bad,198,bad,Carbohydrates
MAR20017,H2O [c] + NAD+ [c] + octanal [c] --> 2.0 H+ [c] + NADH [c] + octanoic acid [c],ok,ok,bad,198,bad,Lipids
MAR20017,H2O [c] + NAD+ [c] + octanal [c] --> 2.0 H+ [c] + NADH [c] + octanoic acid [c],ok,ok,bad,198,bad,Amino acids
MAR20017,H2O [c] + NAD+ [c] + octanal [c] --> 2.0 H+ [c] + NADH [c] + octanoic acid [c],ok,ok,bad,198,bad,Other amino acids
MAR20017,H2O [c] + NAD+ [c] + octanal [c] --> 2.0 H+ [c] + NADH [c] + octanoic acid [c],ok,ok,bad,198,bad,Cofactors
MAR20017,H2O [c] + NAD+ [c] + octanal [c] --> 2.0 H+ [c] + NADH [c] + octanoic acid [c],ok,ok,bad,198,bad,Terpenoids
MAR20017,H2O [c] + NAD+ [c] + octanal [c] --> 2.0 H+ [c] + NADH [c] + octanoic acid [c],ok,ok,bad,198,bad,Xenobiotics
MAR20018,"NADP+ [g] + 13,14-dihydro-15-oxo-prostaglandin E2 [g] --> H+ [g] + NADPH [g] + 15-oxoprostaglandin E2 [g]",ok,ok,bad,215,ok,Lipids
